"","SECTOR","Symbol","GainLoss_dol","GainLoss_perc","Bought","Buy_price","Sold","Sell_price","PROFIT","EQUITY"
"369","Technology","AVGO",4.25,1.93,2018-09-05,219.949997,2018-09-07,224.199997,19.3000000000001,1356.6
"370","Technology","AVGO",-6.44,-2.68,2018-12-04,240.490005,2018-12-07,234.050003,-26.8000000000001,1329.8
"371","Technology","AZPN",-2.69,-8.03,2016-01-27,33.52,2016-01-29,30.83,-80.3000000000001,919.7
"372","Technology","AZPN",1.14,3.03,2016-04-27,37.599998,2016-04-29,38.740002,30.3,950
"373","Technology","AZPN",-1.55,-3.6,2016-08-10,43.049999,2016-08-12,41.5,-36,914
"374","Technology","AZPN",1.75,3.7,2016-10-26,47.259998,2016-10-28,49.009998,37,951
"375","Technology","AZPN",-0.27,-0.48,2017-01-25,56.27,2017-01-27,56,-4.80000000000007,946.2
"376","Technology","AZPN",2.62,4.25,2017-05-01,61.669998,2017-05-03,64.290001,42.5,988.7
"377","Technology","AZPN",-1.3,-2.29,2017-08-09,56.82,2017-08-11,55.52,-22.9,965.8
"378","Technology","AZPN",2.09,3.18,2017-10-25,65.800003,2017-10-27,67.889999,31.8,997.6
"379","Technology","AZPN",6.7,8.68,2018-01-23,77.190002,2018-01-25,83.889999,86.8,1084.4
"380","Technology","AZPN",2.33,2.69,2018-04-24,86.480003,2018-04-26,88.809998,26.8999999999999,1111.3
"381","Technology","AZPN",3.56,3.49,2018-08-07,102.029999,2018-08-09,105.589996,34.8999999999999,1146.2
"382","Technology","AZPN",-5.21,-5.35,2018-10-23,97.410004,2018-10-25,92.199997,-53.5,1092.7
"383","Technology","AZPN",9.16,10.13,2019-01-22,90.440002,2019-01-24,99.599998,101.3,1194
"384","Health Care","BGNE",-1.68,-4.23,2017-03-21,39.740002,2017-03-22,38.060001,-42.3,957.7
"385","Health Care","BGNE",-0.8,-2.07,2017-05-09,38.639999,2017-05-10,37.84,-20.7,937
"386","Health Care","BGNE",0.39,0.5,2017-08-08,77.790001,2017-08-09,78.18,4.99999999999989,942
"387","Health Care","BGNE",0.77,0.93,2017-11-10,83.18,2017-11-13,83.949997,9.30000000000007,951.3
"388","Health Care","BGNE",-1.98,-1.29,2018-02-27,153.979996,2018-02-28,152,-12.9,938.4
"389","Health Care","BGNE",0.86,0.48,2018-05-08,178.580002,2018-05-09,179.440002,4.79999999999995,943.2
"390","Health Care","BGNE",-6.78,-3.83,2018-08-08,177,2018-08-09,170.220001,-38.3,904.9
"391","Health Care","BGNE",-1.02,-0.8,2018-11-06,126.709999,2018-11-07,125.690002,-8,896.9
"392","Technology","BIDU",16.24,10.21,2016-02-24,159,2016-02-26,175.240005,102.1,1102.1
"393","Technology","BIDU",1.98,1.06,2016-04-27,187.520004,2016-04-29,189.5,10.5999999999999,1112.7
"394","Technology","BIDU",-2.99,-1.82,2016-07-27,164,2016-07-29,161.009995,-18.2,1094.5
"395","Technology","BIDU",5.74,3.28,2016-10-26,175,2016-10-28,180.740005,32.8,1127.3
"396","Technology","BIDU",-4,-2.16,2017-02-22,185,2017-02-24,181,-21.5999999999999,1105.7
"397","Technology","BIDU",-6.82,-3.63,2017-04-26,187.899994,2017-04-28,181.080002,-36.3,1069.4
"398","Technology","BIDU",14.16,7.19,2017-07-26,196.850006,2017-07-28,211.009995,71.9000000000001,1141.3
"399","Technology","BIDU",-22.86,-8.64,2017-10-25,264.679993,2017-10-27,241.820007,-86.4,1054.9
"400","Technology","BIDU",16.05,7.3,2018-02-12,219.990005,2018-02-14,236.039993,73,1127.9
"401","Technology","BIDU",24.75,10.8,2018-04-25,229.199997,2018-04-27,253.949997,108,1235.9
"402","Technology","BIDU",-21.5,-8.38,2018-07-30,256.48999,2018-08-01,234.990005,-83.8,1152.1
"403","Technology","BIDU",-5.6,-2.95,2018-10-29,190,2018-10-31,184.399994,-29.5,1122.6
"404","Technology","BIDU",0.11,0.06,2019-02-20,173.389999,2019-02-22,173.5,0.599999999999909,1123.2
"405","Health Care","BIIB",12.29,4.68,2016-01-26,262.76001,2016-01-27,275.049988,46.8,1046.8
"406","Health Care","BIIB",-3.08,-1.13,2016-04-20,271.920013,2016-04-21,268.839996,-11.3,1035.5
"407","Health Care","BIIB",19.89,7.65,2016-07-20,259.869995,2016-07-21,279.76001,76.5,1112
"408","Health Care","BIIB",4.14,1.42,2016-10-25,290.839996,2016-10-26,294.980011,14.2,1126.2
"409","Health Care","BIIB",3.46,1.26,2017-01-25,274.540009,2017-01-26,278,12.5999999999999,1138.8
"410","Health Care","BIIB",15.07,5.48,2017-04-24,274.929993,2017-04-25,290,54.8,1193.6
"411","Health Care","BIIB",7.01,2.48,2017-07-24,283,2017-07-25,290.01001,24.8,1218.4
"412","Health Care","BIIB",-16.25,-4.85,2017-10-23,335.25,2017-10-24,319,-48.5,1169.9
"413","Health Care","BIIB",9.11,2.61,2018-01-24,348.890015,2018-01-25,358,26.0999999999999,1196
"414","Health Care","BIIB",-9.43,-3.58,2018-04-23,263.140015,2018-04-24,253.710007,-35.8000000000001,1160.2
"415","Health Care","BIIB",21.29,5.94,2018-07-23,358.709991,2018-07-24,380,59.3999999999999,1219.6
"416","Health Care","BIIB",-7.3,-2.26,2018-10-22,322.299988,2018-10-23,315,-22.5999999999999,1197
"417","Health Care","BIIB",-8.05,-2.4,2019-01-28,335.190002,2019-01-29,327.140015,-24,1173
"418","Miscellaneous","BKNG",145.05,7.61,2018-02-26,1905.949951,2018-02-28,2051,76.1000000000001,1076.1
"419","Miscellaneous","BKNG",-124.35,-5.72,2018-05-08,2174.350098,2018-05-10,2050,-57.2,1018.9
"420","Miscellaneous","BKNG",-168.02,-8.09,2018-08-08,2077.870117,2018-08-10,1909.849976,-80.9,938
"421","Miscellaneous","BKNG",87.06,4.58,2018-11-02,1901.47998,2018-11-06,1988.540039,45.8,983.8
"422","Health Care","BLUE",-2.28,-4.3,2016-02-23,52.98,2016-02-24,50.700001,-43,957
"423","Health Care","BLUE",-2.64,-5.87,2016-05-03,44.950001,2016-05-04,42.310001,-58.6999999999999,898.3
"424","Health Care","BLUE",-0.92,-1.64,2016-08-02,56.029999,2016-08-03,55.110001,-16.4,881.9
"425","Health Care","BLUE",0.15,0.31,2016-11-01,47.950001,2016-11-02,48.099998,3.10000000000014,885
"426","Health Care","BLUE",-1.6,-2.06,2017-02-21,77.650002,2017-02-22,76.050003,-20.5999999999999,864.4
"427","Health Care","BLUE",-2.85,-3.13,2017-05-02,90.949997,2017-05-03,88.099998,-31.3,833.1
"428","Health Care","BLUE",-6,-6.32,2017-08-01,95,2017-08-02,89,-63.2,769.9
"429","Health Care","BLUE",1.8,1.27,2017-10-31,142.199997,2017-11-01,144,12.6999999999999,782.6
"430","Health Care","BLUE",-6.15,-2.89,2018-02-20,212.899994,2018-02-21,206.75,-28.9000000000001,753.7
"431","Health Care","BLUE",2.95,1.74,2018-05-01,170,2018-05-02,172.949997,17.4000000000001,771.1
"432","Health Care","BLUE",-2.5,-1.62,2018-08-01,154,2018-08-02,151.5,-16.2,754.9
"433","Health Care","BLUE",2.86,2.53,2018-10-31,112.900002,2018-11-01,115.760002,25.3000000000002,780.2
"434","Health Care","BLUE",-1.92,-1.42,2019-02-20,135.399994,2019-02-21,133.479996,-14.2,766
"435","Health Care","BMRN",2.33,3.14,2016-02-24,74.309998,2016-02-26,76.639999,31.4000000000001,1031.4
"436","Health Care","BMRN",-3.57,-4.1,2016-04-27,87.010002,2016-04-29,83.440002,-41,990.4
"437","Health Care","BMRN",1.85,1.87,2016-08-03,99.029999,2016-08-05,100.879997,18.6999999999999,1009.1
"438","Health Care","BMRN",-1.53,-1.88,2016-10-26,81.260002,2016-10-28,79.730003,-18.8000000000001,990.3
"439","Health Care","BMRN",-2.47,-2.73,2017-02-22,90.459999,2017-02-24,87.989998,-27.3,963
"440","Health Care","BMRN",3,3.12,2017-05-03,96,2017-05-05,99,31.1999999999998,994.2
"441","Health Care","BMRN",-0.11,-0.12,2017-08-01,88.110001,2017-08-03,88,-1.19999999999993,993
"442","Health Care","BMRN",-3.58,-4.16,2017-10-25,86.099998,2017-10-27,82.519997,-41.6,951.4
"443","Health Care","BMRN",0.93,1.1,2018-02-21,84.290001,2018-02-23,85.220001,10.9999999999999,962.4
"444","Health Care","BMRN",-0.99,-1.19,2018-04-24,82.910004,2018-04-26,81.919998,-11.9,950.5
"445","Health Care","BMRN",3.84,3.84,2018-08-01,99.919998,2018-08-03,103.760002,38.4000000000001,988.9
"446","Health Care","BMRN",-10.45,-10.4,2018-10-24,100.449997,2018-10-26,90,-104,884.9
"447","Health Care","BMRN",-5.86,-6.37,2019-02-20,92,2019-02-22,86.139999,-63.6999999999999,821.2
"448","Finance","BOKF",1.26,2.77,2016-01-26,45.419998,2016-01-27,46.68,27.7,1027.7
"449","Finance","BOKF",-2.02,-3.33,2016-04-26,60.720001,2016-04-27,58.700001,-33.3,994.4
"450","Finance","BOKF",0.89,1.35,2016-07-26,66.110001,2016-07-27,67,13.5000000000001,1007.9
"451","Finance","BOKF",-2.17,-3.04,2016-10-25,71.440002,2016-10-26,69.269997,-30.4,977.5
"452","Finance","BOKF",-0.89,-1.08,2017-01-24,82.580002,2017-01-25,81.690002,-10.8000000000001,966.7
"453","Finance","BOKF",0.95,1.18,2017-04-25,80.400002,2017-04-26,81.349998,11.8000000000001,978.5
"454","Finance","BOKF",1.72,1.99,2017-07-25,86.309998,2017-07-26,88.029999,19.9,998.4
"455","Finance","BOKF",-1.93,-2.13,2017-10-24,90.449997,2017-10-25,88.519997,-21.3,977.1
"456","Finance","BOKF",-2.2,-2.28,2018-01-23,96.610001,2018-01-24,94.410004,-22.8000000000001,954.3
"457","Finance","BOKF",-0.26,-0.25,2018-04-24,104.050003,2018-04-25,103.790001,-2.5,951.8
"458","Finance","BOKF",0.27,0.27,2018-07-24,99.330002,2018-07-25,99.599998,2.69999999999993,954.5
"459","Finance","BOKF",-1.05,-1.24,2018-10-23,84.550003,2018-10-24,83.5,-12.4,942.1
"460","Finance","BOKF",2.61,3.16,2019-01-29,82.660004,2019-01-30,85.269997,31.6000000000001,973.7
"461","Finance","BPOP",-0.49,-2.12,2016-01-25,23.110001,2016-01-26,22.620001,-21.2,978.8
"462","Finance","BPOP",-1.25,-4.2,2016-04-22,29.780001,2016-04-25,28.530001,-42,936.8
"463","Finance","BPOP",-0.13,-0.42,2016-07-25,31.32,2016-07-26,31.190001,-4.19999999999993,932.6
"464","Finance","BPOP",-0.3,-0.78,2016-10-24,38.549999,2016-10-25,38.25,-7.80000000000007,924.8
"465","Finance","BPOP",0.67,1.52,2017-01-23,44.200001,2017-01-24,44.869999,15.2,940
"466","Finance","BPOP",0.58,1.43,2017-04-24,40.419998,2017-04-25,41,14.3,954.3
"467","Finance","BPOP",-0.1,-0.23,2017-07-25,42.580002,2017-07-26,42.48,-2.29999999999995,952
"468","Finance","BPOP",-0.48,-1.4,2017-10-30,34.360001,2017-10-31,33.880001,-14,938
"469","Finance","BPOP",-0.57,-1.48,2018-01-22,38.639999,2018-01-23,38.07,-14.8000000000001,923.2
"470","Finance","BPOP",0.59,1.34,2018-04-23,44.16,2018-04-24,44.75,13.4000000000001,936.6
"471","Finance","BPOP",2.45,5.31,2018-07-20,46.150002,2018-07-23,48.599998,53.0999999999999,989.7
"472","Finance","BPOP",2.31,4.73,2018-10-23,48.799999,2018-10-24,51.110001,47.3,1037
"473","Finance","BPOP",-0.43,-0.84,2019-01-22,51.450001,2019-01-23,51.02,-8.39999999999998,1028.6
"474","Finance","BPY",0.28,1.34,2016-02-04,20.870001,2016-02-05,21.15,13.4000000000001,1013.4
"475","Finance","BPY",-0.17,-0.71,2016-05-05,23.969999,2016-05-06,23.799999,-7.10000000000002,1006.3
"476","Finance","BPY",-0.07,-0.29,2016-08-04,24.309999,2016-08-05,24.24,-2.89999999999998,1003.4
"477","Finance","BPY",-0.69,-3.06,2016-11-01,22.540001,2016-11-02,21.85,-30.5999999999999,972.8
"478","Finance","BPY",0.24,1.07,2017-02-02,22.51,2017-02-03,22.75,10.6999999999999,983.5
